año,mes,Activos,Ocupados,Parados,Tasa Act,Tasa Paro,Tasa Paro ROC
2018,4,22724.933333333334,19030.833333333332,3694.1,58.57333333333333,16.25333333333333,0.9709279171644762
2018,5,22779.566666666666,19187.466666666667,3592.1,58.68666666666667,15.766666666666666,0.9700574241181298
2018,6,22834.2,19344.1,3490.1,58.8,15.28,0.9691331923890064
2018,7,22840.8,19405.399999999998,3435.4,58.776666666666664,15.036666666666667,0.9840750436300175
2018,8,22847.4,19466.7,3380.7,58.75333333333333,14.793333333333333,0.9838173354023497
2018,9,22854.0,19528.0,3326.0,58.73,14.55,0.9835511491662912
2018,10,22858.933333333334,19540.2,3318.766666666667,58.69,14.516666666666667,0.997709049255441
2018,11,22863.866666666665,19552.399999999998,3311.5333333333333,58.65,14.483333333333333,0.9977037887485648
2018,12,22868.8,19564.6,3304.3,58.61,14.45,0.997698504027618
2019,1,22854.333333333332,19533.43333333333,3320.9333333333334,58.52333333333333,14.533333333333333,1.0057670126874279
2019,2,22839.86666666667,19502.266666666666,3337.5666666666666,58.43666666666667,14.616666666666665,1.0057339449541283
2019,3,22825.4,19471.1,3354.2,58.35,14.7,1.0057012542759407
2019,4,22895.433333333334,19582.366666666665,3313.0,58.480000000000004,14.473333333333333,0.9845804988662131
2019,5,22965.466666666667,19693.633333333335,3271.7999999999997,58.61,14.246666666666666,0.9843390142791341
2019,6,23035.5,19804.9,3230.6,58.74,14.02,0.984089845577913
2019,7,23053.233333333334,19828.033333333333,3225.2,58.733333333333334,13.986666666666666,0.9976224441274371
2019,8,23070.966666666667,19851.166666666668,3219.8,58.72666666666667,13.953333333333333,0.9976167778836987
2019,9,23088.7,19874.3,3214.4,58.72,13.92,0.9976110845676063
2019,10,23112.066666666666,19905.166666666668,3206.9,58.72666666666667,13.873333333333333,0.9966475095785441
2019,11,23135.433333333334,19936.033333333333,3199.4,58.733333333333334,13.826666666666666,0.9966362325804902
2019,12,23158.8,19966.9,3191.9,58.74,13.78,0.9966248794599807
2020,1,23103.933333333334,19871.7,3232.266666666667,58.553333333333335,13.99,1.0152394775036284
2020,2,23049.066666666666,19776.5,3272.633333333333,58.36666666666667,14.2,1.015010721944246
2020,3,22994.2,19681.3,3313.0,58.18,14.41,1.0147887323943663
2020,4,22654.533333333333,19323.266666666666,3331.3333333333335,57.3,14.716666666666667,1.0212815174647236
2020,5,22314.86666666667,18965.233333333334,3349.6666666666665,56.42,15.023333333333333,1.0208380520951303
2020,6,21975.2,18607.2,3368.0,55.54,15.33,1.0204126913689815
2020,7,22283.4,18797.100000000002,3486.3,56.303333333333335,15.64,1.020221787345075
2020,8,22591.6,18987.0,3604.6,57.06666666666666,15.950000000000001,1.0198209718670077
2020,9,22899.8,19176.9,3722.9,57.83,16.26,1.019435736677116
2020,10,22954.566666666666,19232.7,3721.866666666667,57.949999999999996,16.21666666666667,0.9973349733497335
2020,11,23009.333333333332,19288.5,3720.8333333333335,58.07,16.173333333333332,0.9973278520041108
2020,12,23064.1,19344.3,3719.8,58.19,16.13,0.997320692497939
2021,1,22996.3,19298.466666666667,3697.8333333333335,58.02333333333333,16.08,0.9969001859888407
2021,2,22928.5,19252.63333333333,3675.866666666667,57.85666666666666,16.03,0.9968905472636818
2021,3,22860.7,19206.8,3653.9,57.69,15.98,0.9968808484092326
2021,4,22978.966666666667,19361.766666666666,3617.2000000000003,57.986666666666665,15.74,0.9849812265331664
2021,5,23097.233333333334,19516.733333333334,3580.5,58.28333333333333,15.5,0.9847522236340533
2021,6,23215.5,19671.7,3543.8,58.58,15.26,0.984516129032258
2021,7,23292.9,19791.466666666667,3501.4333333333334,58.766666666666666,15.03,0.9849279161205766
2021,8,23370.3,19911.233333333334,3459.0666666666666,58.95333333333333,14.8,0.9846972721224219
2021,9,23447.7,20031.0,3416.7,59.14,14.57,0.9844594594594595
2021,10,23394.733333333334,20082.3,3312.4,58.97666666666667,14.156666666666666,0.9716312056737588
2021,11,23341.766666666666,20133.600000000002,3208.1,58.81333333333333,13.743333333333334,0.9708029197080292
2021,12,23288.8,20184.9,3103.8,58.65,13.33,0.9699248120300752
2022,1,23279.0,20151.5,3127.4333333333334,58.6,13.436666666666667,1.0080020005001251
2022,2,23269.2,20118.100000000002,3151.0666666666666,58.55,13.543333333333333,1.007938476804763
2022,3,23259.4,20084.7,3174.7,58.5,13.65,1.0078759537287718
2022,4,23302.06666666667,20212.466666666667,3089.6,58.57,13.26,0.9714285714285714
2022,5,23344.733333333334,20340.233333333334,3004.5,58.64,12.870000000000001,0.9705882352941178
2022,6,23387.4,20468.0,2919.4,58.71,12.48,0.9696969696969696
2022,7,23433.56666666667,20493.9,2939.6666666666665,58.76,12.543333333333333,1.0050747863247862
2022,8,23479.733333333334,20519.8,2959.9333333333334,58.81,12.606666666666667,1.00504916290194
2022,9,23525.9,20545.7,2980.2,58.86,12.67,1.0050237969328397
